chng_type,Type,area_ha
gain,Lagoon_20328,0.922541461
loss,Lagoon_20328,9.238834362
gain,Lagoon_20329,0.095462322
loss,Lagoon_20329,3.59926055
loss,Lagoon_20330,0.666660846
gain,Lagoon_20331,0.059337352
loss,Lagoon_20331,0.705482561
gain,Lagoon_20332,0.687359315
loss,Lagoon_20332,1.104945437
loss,Lagoon_20334,0.850754269
gain,Lagoon_20335,0.02578153
loss,Lagoon_20335,1.522204105
loss,Lagoon_20336,0.334401434
loss,Lagoon_20338,0.744828928
gain,Lagoon_20339,5.505503078
loss,Lagoon_20339,3.696726739
gain,Lagoon_20340,1.157383952
loss,Lagoon_20340,10.10625612
gain,Lagoon_20341,0.162691984
loss,Lagoon_20341,0.641509517
loss,Lagoon_20342,0.007233388
loss,Lagoon_20345,1.272591057
gain,Lagoon_20346,0.904992434
loss,Lagoon_20346,3.085402565
loss,Lagoon_20349,0.659841958
gain,Lagoon_20351,0.0161973
loss,Lagoon_20351,2.985325412
gain,Lagoon_20353,0.624707044
loss,Lagoon_20353,0.226360946
loss,Lagoon_20355,0.082342081
gain,Lagoon_20356,11.63878947
loss,Lagoon_20356,24.57165768
gain,Lagoon_2061,107.4633702
loss,Lagoon_2061,11.18357386
gain,Lagoon_213,12.89887072
loss,Lagoon_213,6.250633996
gain,Lagoon_220,4.190593489
loss,Lagoon_220,0.568741696
gain,Lagoon_224,4.48448577
loss,Lagoon_224,11.32661254
gain,Lagoon_233,0.525522673
loss,Lagoon_233,4.402526719
gain,Lagoon_235,3.592744213
loss,Lagoon_235,0.702404228
gain,Lagoon_2525,0.140059905
loss,Lagoon_2525,11.91279802
gain,Lagoon_2585,0.420825286
loss,Lagoon_2585,15.06589748
gain,Lagoon_2729,23.44288775
loss,Lagoon_2729,30.1059786
loss,Lagoon_274,0.040954229
gain,Lagoon_2744,20.92943078
loss,Lagoon_2744,32.04211144
gain,Lagoon_2826,4.901081256
loss,Lagoon_2826,17.89533452
gain,Lagoon_2902,81.5641798
loss,Lagoon_2902,1.405103148
gain,Lagoon_3005,4.913798067
loss,Lagoon_3005,6.063256401
loss,Lagoon_3054,0.491484989
gain,Lagoon_3308,26.83853747
loss,Lagoon_3308,25.62949199
gain,Lagoon_3319,0.288491213
loss,Lagoon_3319,2.939684481
gain,Lagoon_402,0.016509747
loss,Lagoon_402,0.318187915
gain,Lagoon_4124,25.97845943
loss,Lagoon_4124,60.38924521
gain,Lagoon_4140,4.249442151
loss,Lagoon_4140,8.556352434
gain,Lagoon_4175,1.39715439
loss,Lagoon_4175,20.40119805
gain,Lagoon_4180,3.458168733
loss,Lagoon_4180,16.91651501
loss,Lagoon_4200,2.438465302
gain,Lagoon_4208,15.98805536
loss,Lagoon_4208,4.598217452
gain,Lagoon_4226,17.94779136
loss,Lagoon_4226,6.069238503
gain,Lagoon_4269,0.828196145
loss,Lagoon_4269,0.883658002
gain,Lagoon_4277,0.438245733
loss,Lagoon_4277,0.874535489
gain,Lagoon_4285,40.2941189
loss,Lagoon_4285,15.49079851
gain,Lagoon_4334,48.30672341
loss,Lagoon_4334,138.5650249
gain,Lagoon_4424,0.352982528
gain,Lagoon_4433,0.625809855
loss,Lagoon_4433,1.268575502
gain,Lagoon_4507,3.531101401
loss,Lagoon_4507,236.1813052
gain,Lagoon_4516,0.809118417
loss,Lagoon_4516,1.698027976
gain,Lagoon_4567,0.361170659
loss,Lagoon_4567,10.05345779
gain,Lagoon_4582,5.996529954
loss,Lagoon_4582,7.266343408
loss,Lagoon_4585,0.402674152
gain,Lagoon_4616,2.065587045
loss,Lagoon_4616,3.899385657
gain,Lagoon_4675,0.136145178
loss,Lagoon_4675,4.909873827
gain,Lagoon_4685,1.323223169
loss,Lagoon_4685,42.4965965
gain,Lagoon_4720,0.179901997
loss,Lagoon_4720,3.761633635
gain,Lagoon_4764,6.478496582
loss,Lagoon_4764,34.26195174
gain,Lagoon_485,2.553300723
loss,Lagoon_485,6.484048384
gain,Lagoon_4862,0.538699835
loss,Lagoon_4862,0.298930157
loss,Lagoon_5137,1.015645693
gain,Lagoon_5172,1.80534409
loss,Lagoon_5172,0.866745891
gain,Lagoon_5224,0.266382341
loss,Lagoon_5224,0.037620656
gain,Lagoon_525,1.47133312
loss,Lagoon_525,0.750523007
gain,Lagoon_5258,1.505099916
loss,Lagoon_5258,3.454612111
gain,Lagoon_5473,4.560304887
loss,Lagoon_5473,36.12452356
gain,Lagoon_5623,13.2781847
loss,Lagoon_5623,16.08847584
gain,Lagoon_564,18.59403672
loss,Lagoon_564,23.84572545
gain,Lagoon_5671,69.07404381
loss,Lagoon_5671,6.548012289
gain,Lagoon_5783,22.23192939
loss,Lagoon_5783,8.126513411
gain,Lagoon_5836,0.123089819
loss,Lagoon_5836,0.0105809
gain,Lagoon_5841,1.791914095
loss,Lagoon_5841,0.903676189
gain,Lagoon_5912,11.8329498
loss,Lagoon_5912,0.403075822
loss,Lagoon_597,13.17433793
gain,Lagoon_600,3.962257956
loss,Lagoon_600,25.54121737
gain,Lagoon_6082,2.373407735
loss,Lagoon_6082,39.41131794
gain,Lagoon_6133,10.12014318
loss,Lagoon_6133,11.97541734
gain,Lagoon_6185,6.245734482
loss,Lagoon_6185,2.01098775
gain,Lagoon_6207,5.038114927
loss,Lagoon_6207,1.461801164
gain,Lagoon_6222,2.52292156
loss,Lagoon_6222,1.388702949
loss,Lagoon_6248,5.035235017
gain,Lagoon_6254,0.159086066
loss,Lagoon_6254,2.074252792
gain,Lagoon_6262,0.348600772
loss,Lagoon_6262,0.300155211
gain,Lagoon_6304,34.32657251
loss,Lagoon_6304,2.669756032
gain,Lagoon_6323,1.087510737
loss,Lagoon_6323,3.276579963
gain,Lagoon_6325,0.126818034
loss,Lagoon_6325,0.198254939
gain,Lagoon_6343,22.03856914
loss,Lagoon_6343,16.4087642
gain,Lagoon_6366,50.24538476
loss,Lagoon_6366,17.78809874
gain,Lagoon_6380,0.110626216
loss,Lagoon_6380,3.864983614
gain,Lagoon_6383,3.089499365
loss,Lagoon_6383,83.95571861
gain,Lagoon_6423,1.561079102
loss,Lagoon_6423,0.941340171
gain,Lagoon_6430,72.34727924
loss,Lagoon_6430,47.72326594
gain,Lagoon_6442,4.023627383
loss,Lagoon_6442,0.289864496
gain,Lagoon_6452,2.582054179
loss,Lagoon_6452,53.62330608
gain,Lagoon_6762,2.543007066
loss,Lagoon_6762,0.642750928
loss,Lagoon_6779,0.697037538
gain,Lagoon_6814,154.9669803
loss,Lagoon_6814,91.5499121
gain,Lagoon_6827,18.15965628
loss,Lagoon_6827,16.45779967
gain,Lagoon_6905,54.80517847
loss,Lagoon_6905,38.87600589
gain,Lagoon_6919,10.08075222
loss,Lagoon_6919,1.506912152
gain,Lagoon_6952,16.94636542
loss,Lagoon_6952,22.15441034
gain,Lagoon_6975,1.162553351
loss,Lagoon_6975,1.124724332
gain,Lagoon_6982,42.55544219
loss,Lagoon_6982,48.86029474
gain,Lagoon_6985,17.10324637
loss,Lagoon_6985,11.59034082
gain,Lagoon_6986,79.47767073
loss,Lagoon_6986,112.418278
gain,Lagoon_6992,6.738470218
loss,Lagoon_6992,0.018430487
gain,Lagoon_7024,16.11704154
loss,Lagoon_7024,0.721330392
gain,Lagoon_7099,122.8450853
loss,Lagoon_7099,18.18741485
gain,Lagoon_7137,15.95959235
loss,Lagoon_7137,15.40044561
gain,Lagoon_7140,20.86820298
loss,Lagoon_7140,18.39869198
gain,Lagoon_7356,69.55267112
loss,Lagoon_7356,23.33895782
gain,Lagoon_736,1.72352042
loss,Lagoon_736,5.89660303
gain,Lagoon_7402,86.07068041
loss,Lagoon_7402,2.712206161
gain,Lagoon_742,0.011890635
loss,Lagoon_742,0.428325751
gain,Lagoon_7421,21.54817109
loss,Lagoon_7421,15.01349943
gain,Lagoon_7502,5.936045524
loss,Lagoon_7502,130.5744235
gain,Lagoon_7509,2.727405655
loss,Lagoon_7509,5.469836766
gain,Lagoon_7517,20.20264618
loss,Lagoon_7517,31.65189333
gain,Lagoon_7540,5.664291895
loss,Lagoon_7540,0.725803016
loss,Lagoon_7559,0.374443792
gain,Lagoon_7572,0.046767471
loss,Lagoon_7572,0.01736407
gain,Lagoon_7575,5.571698161
loss,Lagoon_7575,10.02287655
gain,Lagoon_7592,14.7023608
loss,Lagoon_7592,4.564997024
gain,Lagoon_7600,4.098183194
loss,Lagoon_7600,50.35299329
gain,Lagoon_7604,0.361922903
loss,Lagoon_7604,56.9779139
gain,Lagoon_7606,20.69580052
loss,Lagoon_7606,8.557344507
gain,Lagoon_7608,6.982166543
loss,Lagoon_7608,3.139836852
gain,Lagoon_7610,0.445318848
loss,Lagoon_7610,1.538717502
gain,Lagoon_7611,0.232894082
loss,Lagoon_7611,2.234921681
gain,Lagoon_7623,12.85071597
loss,Lagoon_7623,16.09129445
gain,Lagoon_7625,2.690932345
loss,Lagoon_7625,3.899760042
gain,Lagoon_7630,0.229855667
loss,Lagoon_7630,2.870886476
gain,Lagoon_7631,8.555238424
loss,Lagoon_7631,14.37869971
gain,Lagoon_7636,17.15812249
loss,Lagoon_7636,9.002819684
gain,Lagoon_7645,1.164763379
loss,Lagoon_7645,8.021500335
gain,Lagoon_7648,5.483783602
loss,Lagoon_7648,3.665736168
gain,Lagoon_7649,3.529407419
loss,Lagoon_7649,24.50062259
gain,Lagoon_7669,63.04506367
loss,Lagoon_7669,26.31507732
gain,Lagoon_7670,21.82345042
loss,Lagoon_7670,4.974301406
gain,Lagoon_7673,7.702383557
loss,Lagoon_7673,15.34413265
gain,Lagoon_7675,4.048101936
loss,Lagoon_7675,1.834769371
gain,Lagoon_7676,71.49709628
loss,Lagoon_7676,102.8204011
gain,Lagoon_7692,12.03098394
loss,Lagoon_7692,56.34866492
gain,Lagoon_7694,19.17403526
loss,Lagoon_7694,13.06048615
gain,Lagoon_7704,6.020624149
loss,Lagoon_7704,2.40326187
gain,Lagoon_7706,6.433634986
loss,Lagoon_7706,5.573253324
gain,Lagoon_7708,9.637064119
loss,Lagoon_7708,10.02294251
gain,Lagoon_7722,3.628139791
loss,Lagoon_7722,3.535116237
gain,Lagoon_7725,180.6703538
loss,Lagoon_7725,59.84213762
gain,Lagoon_7731,15.81722816
loss,Lagoon_7731,42.08419652
gain,Lagoon_7738,19.94392336
loss,Lagoon_7738,6.754618215
gain,Lagoon_7758,1.513843592
loss,Lagoon_7758,0.304882601
gain,Lagoon_7855,3.725299518
loss,Lagoon_7855,12.62460175
gain,Lagoon_7929,1.581738156
loss,Lagoon_7929,1.055979095
gain,Lagoon_7955,12.35180515
loss,Lagoon_7955,118.9424341
gain,Lagoon_7963,11.17729822
loss,Lagoon_7963,52.17707188
gain,Lagoon_80000,0.06048403
loss,Lagoon_80000,0.243005638
gain,Lagoon_80001,4.624934036
loss,Lagoon_80001,2.151435434
gain,Lagoon_80007,0.222869132
loss,Lagoon_80007,0.285895846
gain,Lagoon_80008,0.437469373
loss,Lagoon_80008,2.359880983
gain,Lagoon_80009,3.681235128
loss,Lagoon_80009,5.92807763
loss,Lagoon_80011,0.009353882
gain,Lagoon_80026,10.6677152
loss,Lagoon_80026,415.1243443
gain,Lagoon_80034,4.694744996
loss,Lagoon_80034,11.6219636
gain,Lagoon_80044,0.290946555
loss,Lagoon_80044,0.933866756
gain,Lagoon_80045,1.612218695
loss,Lagoon_80045,9.691863676
gain,Lagoon_8046,0.000703208
loss,Lagoon_8046,1.114015836
gain,Lagoon_8049,6.912296903
loss,Lagoon_8049,19.77406983
gain,Lagoon_8070,2.407270396
loss,Lagoon_8070,19.63238803
gain,Lagoon_8078,3.266852506
loss,Lagoon_8078,0.773155851
gain,Lagoon_8082,2.778293214
loss,Lagoon_8082,2.034820197
gain,Lagoon_8088,0.09326894
loss,Lagoon_8088,6.94182323
gain,Lagoon_8092,0.163923386
loss,Lagoon_8092,0.111068589
gain,Lagoon_8095,4.780017045
loss,Lagoon_8095,7.489478597
gain,Lagoon_8102,0.188350236
loss,Lagoon_8102,1.650271893
gain,Lagoon_8103,8.688694639
loss,Lagoon_8103,27.77715974
gain,Lagoon_8110,2.922759306
loss,Lagoon_8110,6.60970614
loss,Lagoon_8111,0.248013997
gain,Lagoon_8118,0.69230561
loss,Lagoon_8118,16.74847022
gain,Lagoon_8129,13.01043918
loss,Lagoon_8129,15.51785358
gain,Lagoon_8131,3.486459223
loss,Lagoon_8131,9.741861501
gain,Lagoon_8132,0.266088879
loss,Lagoon_8132,2.813384809
gain,Lagoon_8136,0.096359981
loss,Lagoon_8136,2.715800488
gain,Lagoon_8140,1.214652117
loss,Lagoon_8140,2.595340515
gain,Lagoon_8141,71.84768582
loss,Lagoon_8141,53.07957591
gain,Lagoon_8144,0.380535085
loss,Lagoon_8144,4.040729131
gain,Lagoon_8147,7.612735263
loss,Lagoon_8147,4.825652267
gain,Lagoon_8158,27.2341276
loss,Lagoon_8158,67.81737885
gain,Lagoon_8159,9.399001854
loss,Lagoon_8159,7.556559083
gain,Lagoon_8208,38.80421047
loss,Lagoon_8208,70.94999198
gain,Lagoon_8211,16.34328734
loss,Lagoon_8211,29.18962652
gain,Lagoon_8214,0.089368042
loss,Lagoon_8214,3.246631126
gain,Lagoon_8254,90.97779351
loss,Lagoon_8254,20.59032406
gain,Lagoon_8296,27.86464932
loss,Lagoon_8296,35.76859836
gain,Lagoon_8312,35.22689832
loss,Lagoon_8312,13.45293025
gain,Lagoon_8318,0.714088078
loss,Lagoon_8318,1.88285465
gain,Lagoon_8323,0.353928474
loss,Lagoon_8323,2.879175631
gain,Lagoon_8324,1.918065632
gain,Lagoon_8338,893.9903154
loss,Lagoon_8338,1592.548509
gain,Lagoon_8339,3.398261484
loss,Lagoon_8339,1.348935412
gain,Lagoon_8345,0.68723008
loss,Lagoon_8345,1.410566609
gain,Lagoon_8367,0.229557157
loss,Lagoon_8367,5.034176818
gain,Lagoon_8377,34.94724249
loss,Lagoon_8377,42.95055555
gain,Lagoon_8402,60.47057917
loss,Lagoon_8402,42.6736169
gain,Lagoon_8405,2.485171772
loss,Lagoon_8405,36.40188236
gain,Lagoon_8414,12.51927273
loss,Lagoon_8414,63.95686964
gain,Lagoon_8440,155.4788854
loss,Lagoon_8440,458.9130762
gain,Lagoon_8453,39.59038216
loss,Lagoon_8453,10.74061614
gain,Lagoon_8458,4.097093097
loss,Lagoon_8458,30.06163326
gain,Lagoon_8474,3.836323027
loss,Lagoon_8474,7.495569243
gain,Lagoon_8475,26.92115061
loss,Lagoon_8475,2.459042892
gain,Lagoon_8480,1.58656951
loss,Lagoon_8480,7.274343968
gain,Lagoon_8481,0.514654272
loss,Lagoon_8481,7.358225908
gain,Lagoon_8490,11.09461373
loss,Lagoon_8490,37.04564175
gain,Lagoon_8509,4.206943846
loss,Lagoon_8509,1.404365806
gain,Lagoon_8512,15.61397315
loss,Lagoon_8512,27.09343957
gain,Lagoon_8513,4.526042381
loss,Lagoon_8513,17.42306114
gain,Lagoon_8518,7.488299603
loss,Lagoon_8518,1.479245013
gain,Lagoon_8553,5.774290772
loss,Lagoon_8553,11.02013542
gain,Lagoon_8560,1.887005572
loss,Lagoon_8560,1.310294079
gain,Lagoon_8566,2.246862551
loss,Lagoon_8566,2.239314296
gain,Lagoon_8567,1.756650245
loss,Lagoon_8567,10.10155085
gain,Lagoon_8577,4.635288831
loss,Lagoon_8577,2.947732121
gain,Lagoon_8578,0.054358365
loss,Lagoon_8578,0.370157837
gain,Lagoon_8582,0.145577433
loss,Lagoon_8582,0.220177933
gain,Lagoon_8583,12.10712743
loss,Lagoon_8583,43.69349252
gain,Lagoon_8585,0.484803919
loss,Lagoon_8585,0.616434946
gain,Lagoon_8591,3.714580003
loss,Lagoon_8591,8.340993964
gain,Lagoon_8593,6.127058896
loss,Lagoon_8593,6.069299207
gain,Lagoon_8602,3.832053331
loss,Lagoon_8602,4.761176305
gain,Lagoon_8607,0.053917343
loss,Lagoon_8607,2.216839505
gain,Lagoon_8613,14.42394327
loss,Lagoon_8613,8.323578753
gain,Lagoon_8658,6.74613002
loss,Lagoon_8658,15.62696434
gain,Lagoon_8687,19.56032856
loss,Lagoon_8687,36.07377483
loss,Lagoon_8712,0.443503881
gain,Lagoon_880,0.801028944
loss,Lagoon_880,5.661678313
gain,Lagoon_950,0.451080018
loss,Lagoon_950,5.990407393
gain,OpenCoast_40002,0.34452608
loss,OpenCoast_40002,11.41834844
gain,OpenCoast_40008,1.823358636
loss,OpenCoast_40008,0.184029277
gain,OpenCoast_40011,0.244266229
loss,OpenCoast_40011,0.080841106
gain,OpenCoast_40018,0.120079369
loss,OpenCoast_40018,1.080244193
loss,OpenCoast_40025,0.001406407
gain,OpenCoast_40026,0.015922281
loss,OpenCoast_40026,0.108371232
loss,OpenCoast_40027,0.426097705
gain,OpenCoast_40034,0.349653382
loss,OpenCoast_40034,0.174827391
loss,OpenCoast_40036,0.022890113
gain,OpenCoast_40039,0.245430861
loss,OpenCoast_40039,0.241598606
loss,OpenCoast_40046,0.02581661
gain,OpenCoast_40050,0.689232924
loss,OpenCoast_40050,0.462964416
loss,OpenCoast_40051,0.197213016
gain,OpenCoast_40061,1.844529248
loss,OpenCoast_40061,0.286507573
loss,OpenCoast_40065,0.048813423
gain,OpenCoast_40067,1.559128704
loss,OpenCoast_40067,1.259079211
gain,OpenCoast_40072,0.413908003
loss,OpenCoast_40072,0.230299268
gain,OpenCoast_40078,0.131977012
loss,OpenCoast_40086,0.202961568
loss,OpenCoast_40087,0.044720174
gain,OpenCoast_40088,0.241969492
loss,OpenCoast_40088,0.910836234
loss,OpenCoast_40092,0.685857713
gain,OpenCoast_40106,0.173592698
loss,OpenCoast_40106,0.179667651
gain,OpenCoast_40108,0.018180434
loss,OpenCoast_40108,0.115895995
loss,OpenCoast_40111,0.364270876
gain,OpenCoast_40119,5.617669633
loss,OpenCoast_40119,2.197907201
loss,OpenCoast_40123,0.1200323
loss,OpenCoast_40128,0.119330398
gain,OpenCoast_40140,0.000192231
loss,OpenCoast_40140,0.002030535
loss,OpenCoast_40145,0.009127458
loss,OpenCoast_40171,0.037809798
loss,OpenCoast_40175,0.17578476
gain,OpenCoast_40176,0.607961137
gain,OpenCoast_40183,0.237458056
loss,OpenCoast_40183,0.727567082
gain,OpenCoast_40185,0.748433203
loss,OpenCoast_40185,0.060785188
gain,OpenCoast_40186,0.511488821
loss,OpenCoast_40186,4.141862514
gain,OpenCoast_40187,0.210207674
loss,OpenCoast_40187,0.029573244
loss,OpenCoast_40189,0.001172415
gain,OpenCoast_40192,0.091554792
loss,OpenCoast_40192,0.89470826
gain,OpenCoast_40197,0.13030001
loss,OpenCoast_40197,0.145588035
loss,OpenCoast_40210,0.011082742
loss,OpenCoast_40212,0.058031589
gain,OpenCoast_40218,0.206521986
gain,OpenCoast_40228,0.045500349
loss,OpenCoast_40228,0.212692385
loss,OpenCoast_40231,8.515930762
loss,OpenCoast_40233,0.007026103
loss,OpenCoast_40234,0.110283058
gain,OpenCoast_40251,0.118943046
loss,OpenCoast_40251,0.262379508
gain,OpenCoast_40256,2.231256325
loss,OpenCoast_40256,2.758821995
gain,OpenCoast_40258,0.090323404
loss,OpenCoast_40260,2.192796943
loss,OpenCoast_40263,1.775821946
gain,OpenCoast_40265,0.122818942
gain,OpenCoast_60001,26.6227965
loss,OpenCoast_60001,31.57041077
gain,OpenCoast_60002,2.422556657
loss,OpenCoast_60002,0.744238534
gain,OpenCoast_60003,60.4732368
loss,OpenCoast_60003,41.11542512
gain,OpenCoast_60005,4.973346255
loss,OpenCoast_60005,1.847062947
gain,OpenCoast_60008,29.27648751
loss,OpenCoast_60008,3.318005401
loss,OpenCoast_60009,0.004831227
gain,OpenCoast_60011,23.87357231
loss,OpenCoast_60011,2.456185417
gain,OpenCoast_60012,1.788928729
loss,OpenCoast_60012,1.059054971
gain,OpenCoast_60015,0.012182437
loss,OpenCoast_60015,0.484579418
gain,OpenCoast_60019,0.336212792
loss,OpenCoast_60019,0.048913275
gain,OpenCoast_60020,10.98425509
loss,OpenCoast_60020,1.22803837
gain,OpenCoast_60021,0.671967643
loss,OpenCoast_60021,0.358546442
gain,OpenCoast_60022,2.015367945
loss,OpenCoast_60022,1.030043747
gain,OpenCoast_60024,0.478480655
loss,OpenCoast_60024,0.608987033
gain,OpenCoast_60026,0.777058203
loss,OpenCoast_60026,0.260175058
gain,OpenCoast_60027,1.309548124
loss,OpenCoast_60027,5.629177947
gain,OpenCoast_60030,2.089326444
loss,OpenCoast_60030,1.318863977
gain,OpenCoast_60031,1.637553645
loss,OpenCoast_60031,5.829854955
gain,OpenCoast_60032,3.978194237
loss,OpenCoast_60032,3.104814222
gain,OpenCoast_60033,5.584141322
loss,OpenCoast_60033,9.111118083
gain,OpenCoast_60036,0.434736265
loss,OpenCoast_60036,7.125328087
gain,OpenCoast_60038,0.28438716
gain,OpenCoast_60039,4.065406077
loss,OpenCoast_60039,22.63587305
gain,OpenCoast_60040,0.098852671
loss,OpenCoast_60040,0.600819642
gain,OpenCoast_60041,2.913449893
loss,OpenCoast_60041,25.67187687
gain,OpenCoast_60044,0.155950662
loss,OpenCoast_60044,0.103966298
gain,OpenCoast_60045,0.319190644
loss,OpenCoast_60045,3.245205347
gain,OpenCoast_60049,0.002452394
loss,OpenCoast_60050,0.011112037
gain,OpenCoast_60055,4.90777762
loss,OpenCoast_60055,5.323511791
gain,OpenCoast_60056,20.39924302
loss,OpenCoast_60056,1.172248349
gain,OpenCoast_60059,8.978426601
loss,OpenCoast_60059,4.551982094
gain,OpenCoast_60060,3.864831557
loss,OpenCoast_60060,4.78819044
gain,OpenCoast_60062,0.526990866
loss,OpenCoast_60062,6.432013947
gain,OpenCoast_60063,0.655810203
loss,OpenCoast_60063,1.203229156
loss,OpenCoast_60064,2.537749555
gain,OpenCoast_60065,0.463750318
loss,OpenCoast_60065,0.579372829
gain,OpenCoast_60068,0.055243249
loss,OpenCoast_60068,0.216465577
gain,OpenCoast_60071,3.503632788
loss,OpenCoast_60071,0.848445372
gain,OpenCoast_60072,4.320850693
loss,OpenCoast_60072,8.177870453
gain,OpenCoast_60073,17.45133234
loss,OpenCoast_60073,7.536856835
gain,OpenCoast_60076,11.97740245
loss,OpenCoast_60076,5.993291684
gain,OpenCoast_60079,5.643870434
loss,OpenCoast_60079,1.177018304
gain,OpenCoast_60080,0.919520284
loss,OpenCoast_60080,0.359066116
gain,OpenCoast_60081,0.018280848
loss,OpenCoast_60081,0.838515519
gain,OpenCoast_60082,0.499329257
loss,OpenCoast_60082,0.360149168
gain,OpenCoast_60085,14.4525841
loss,OpenCoast_60085,8.416047745
gain,OpenCoast_60087,20.95385822
loss,OpenCoast_60087,3.338042007
gain,OpenCoast_60088,1.128443738
loss,OpenCoast_60088,1.224970221
gain,OpenCoast_60089,17.81074164
loss,OpenCoast_60089,42.30721474
gain,OpenCoast_60091,3.831071966
loss,OpenCoast_60091,3.5141835
gain,OpenCoast_60092,1.386651642
loss,OpenCoast_60092,3.89764439
gain,OpenCoast_60095,14.31848893
loss,OpenCoast_60095,27.86347824
gain,OpenCoast_60096,35.50663383
loss,OpenCoast_60096,10.68014938
gain,OpenCoast_60098,0.378725231
loss,OpenCoast_60098,0.486049806
gain,OpenCoast_60104,0.601785365
loss,OpenCoast_60104,3.853138027
loss,OpenCoast_60107,0.179727783
loss,OpenCoast_60110,0.018129196
gain,OpenCoast_60111,7.031761108
loss,OpenCoast_60111,68.74187227
gain,OpenCoast_60113,11.51469322
loss,OpenCoast_60113,5.782813227
gain,OpenCoast_60114,21.31439248
loss,OpenCoast_60114,13.76081331
gain,OpenCoast_60115,3.694497501
loss,OpenCoast_60115,16.22748958
gain,OpenCoast_60116,1.038833733
loss,OpenCoast_60116,2.660990065
gain,OpenCoast_60117,4.279012925
loss,OpenCoast_60117,2.945098498
