chng_type,Type,area_ha
gain,Lagoon_2061,18.22873119
loss,Lagoon_2061,89.32697711
gain,Lagoon_213,118.8326912
loss,Lagoon_213,49.41318446
gain,Lagoon_220,26.16604551
loss,Lagoon_220,13.61570044
gain,Lagoon_224,76.80918834
loss,Lagoon_224,75.54616823
gain,Lagoon_233,7.627477251
loss,Lagoon_233,6.468128432
gain,Lagoon_235,34.57446102
loss,Lagoon_235,13.32574942
gain,Lagoon_2525,0.586210203
loss,Lagoon_2525,17.50167575
gain,Lagoon_258,0.21945896
loss,Lagoon_258,3.785710184
gain,Lagoon_2585,6.482151878
loss,Lagoon_2585,79.94138974
gain,Lagoon_2729,45.45065979
loss,Lagoon_2729,65.89760936
gain,Lagoon_274,0.055132594
loss,Lagoon_274,1.613286835
gain,Lagoon_2744,133.8611739
loss,Lagoon_2744,299.5604716
gain,Lagoon_2826,17.60982976
loss,Lagoon_2826,29.2511322
gain,Lagoon_2902,10.6407616
loss,Lagoon_2902,38.65753404
gain,Lagoon_3005,25.38622901
loss,Lagoon_3005,27.5764695
gain,Lagoon_3054,0.971725422
loss,Lagoon_3054,7.768226589
gain,Lagoon_3308,175.3840291
loss,Lagoon_3308,321.8843424
gain,Lagoon_3319,40.09439658
loss,Lagoon_3319,241.5356908
gain,Lagoon_402,24.06233664
loss,Lagoon_402,18.10835558
gain,Lagoon_4124,67.04525545
loss,Lagoon_4124,132.7482115
gain,Lagoon_4140,20.77146629
loss,Lagoon_4140,84.37878508
gain,Lagoon_4175,1.630603559
loss,Lagoon_4175,64.07217697
gain,Lagoon_4180,41.53194252
loss,Lagoon_4180,264.1048844
gain,Lagoon_4200,0.121058332
loss,Lagoon_4200,1.435567251
gain,Lagoon_4208,48.85547342
loss,Lagoon_4208,26.64370365
gain,Lagoon_4226,7.702795876
loss,Lagoon_4226,42.44958115
gain,Lagoon_4269,35.74077963
loss,Lagoon_4269,78.96325216
gain,Lagoon_4277,32.07591479
loss,Lagoon_4277,8.674231879
gain,Lagoon_4280,12.75143709
loss,Lagoon_4280,18.12974345
gain,Lagoon_4285,383.9557679
loss,Lagoon_4285,429.7229717
gain,Lagoon_4334,228.2444794
loss,Lagoon_4334,636.2331063
gain,Lagoon_4424,25.04141315
loss,Lagoon_4424,48.013172
gain,Lagoon_4433,4.079109764
loss,Lagoon_4433,5.306606348
gain,Lagoon_4507,21.53999524
loss,Lagoon_4507,2803.356534
gain,Lagoon_4516,3.110457477
loss,Lagoon_4516,87.03169309
gain,Lagoon_4541,0.421488614
loss,Lagoon_4541,105.9112175
gain,Lagoon_4567,1.805718871
loss,Lagoon_4567,309.2422532
gain,Lagoon_4582,392.4497574
loss,Lagoon_4582,258.7993004
gain,Lagoon_4585,0.782010353
loss,Lagoon_4585,85.37940085
gain,Lagoon_4616,19.22109418
loss,Lagoon_4616,60.02520722
gain,Lagoon_4675,1.425347138
loss,Lagoon_4675,4.038508798
gain,Lagoon_4685,3.299523527
loss,Lagoon_4685,119.5965163
gain,Lagoon_4720,0.600080384
loss,Lagoon_4720,36.85812901
gain,Lagoon_4764,125.1694889
loss,Lagoon_4764,1169.412466
loss,Lagoon_4788,0.359524433
gain,Lagoon_485,36.39405424
loss,Lagoon_485,90.88295166
gain,Lagoon_4862,8.500138334
loss,Lagoon_4862,23.76404296
gain,Lagoon_5137,9.771341279
loss,Lagoon_5137,78.87831506
gain,Lagoon_5172,11.05233255
loss,Lagoon_5172,4.609498628
gain,Lagoon_5224,0.209852433
loss,Lagoon_5224,0.736262334
gain,Lagoon_525,49.11129395
loss,Lagoon_525,21.68597807
gain,Lagoon_5258,2.714972447
loss,Lagoon_5258,8.670635055
gain,Lagoon_5473,7.629741815
loss,Lagoon_5473,64.35404218
gain,Lagoon_5623,45.51803992
loss,Lagoon_5623,104.1481353
gain,Lagoon_564,29.5294361
loss,Lagoon_564,141.317788
gain,Lagoon_5671,462.8184143
loss,Lagoon_5671,123.595369
gain,Lagoon_5783,187.9201636
loss,Lagoon_5783,398.0486108
gain,Lagoon_5836,10.39342386
loss,Lagoon_5836,2.139336682
gain,Lagoon_5841,7.963582186
loss,Lagoon_5841,8.617169443
gain,Lagoon_5912,49.71914523
loss,Lagoon_5912,180.3321476
gain,Lagoon_597,0.40403643
loss,Lagoon_597,12.45234191
gain,Lagoon_600,6.376591468
loss,Lagoon_600,159.403511
gain,Lagoon_6082,3.661508179
loss,Lagoon_6082,75.7703359
gain,Lagoon_6133,17.19027271
loss,Lagoon_6133,45.36483412
gain,Lagoon_6185,41.45456196
loss,Lagoon_6185,36.4345942
gain,Lagoon_6207,22.68277708
loss,Lagoon_6207,23.10185414
gain,Lagoon_6222,1.695702817
loss,Lagoon_6222,5.136242639
gain,Lagoon_6248,0.392820055
loss,Lagoon_6248,201.6392548
gain,Lagoon_6253,0.056090004
loss,Lagoon_6253,3.926286197
gain,Lagoon_6254,5.731681263
loss,Lagoon_6254,42.75438581
gain,Lagoon_6262,4.244162541
loss,Lagoon_6262,6.252931358
gain,Lagoon_6304,6.460040701
loss,Lagoon_6304,21.70513447
gain,Lagoon_6323,14.8596646
loss,Lagoon_6323,43.07099328
gain,Lagoon_6325,13.87415792
loss,Lagoon_6325,18.46968704
gain,Lagoon_6343,105.7892067
loss,Lagoon_6343,113.6349436
gain,Lagoon_6366,155.6549513
loss,Lagoon_6366,200.8452724
gain,Lagoon_6380,27.04515516
loss,Lagoon_6380,11.34455097
gain,Lagoon_6383,38.09857546
loss,Lagoon_6383,156.657065
gain,Lagoon_6423,135.7826687
loss,Lagoon_6423,196.617809
gain,Lagoon_6430,214.8053172
loss,Lagoon_6430,805.2628991
gain,Lagoon_6442,3.829027403
loss,Lagoon_6442,0.808451421
gain,Lagoon_6452,1.149405291
loss,Lagoon_6452,16.28711471
gain,Lagoon_6762,17.61201646
loss,Lagoon_6762,3.728240551
gain,Lagoon_6779,0.30242782
loss,Lagoon_6779,3.174039159
gain,Lagoon_6814,213.0411794
loss,Lagoon_6814,349.2319483
gain,Lagoon_6827,142.9471407
loss,Lagoon_6827,140.7430276
gain,Lagoon_6905,71.02135419
loss,Lagoon_6905,249.1158288
gain,Lagoon_6919,20.40040502
loss,Lagoon_6919,58.86076093
gain,Lagoon_6952,162.4051626
loss,Lagoon_6952,567.4308752
gain,Lagoon_6975,9.063545071
loss,Lagoon_6975,12.0662249
gain,Lagoon_6982,287.6240838
loss,Lagoon_6982,606.9537696
gain,Lagoon_6985,44.11620075
loss,Lagoon_6985,143.1229882
gain,Lagoon_6986,342.8666818
loss,Lagoon_6986,882.7867484
gain,Lagoon_6992,41.8945647
loss,Lagoon_6992,54.67071772
gain,Lagoon_7024,143.8603781
loss,Lagoon_7024,322.6318314
gain,Lagoon_7099,21.58853643
loss,Lagoon_7099,100.9628831
gain,Lagoon_7137,8.403032438
loss,Lagoon_7137,17.9922835
gain,Lagoon_7140,15.42483749
loss,Lagoon_7140,45.03832728
gain,Lagoon_7356,105.2825121
loss,Lagoon_7356,198.2740253
gain,Lagoon_736,2.469277322
loss,Lagoon_736,10.17553469
gain,Lagoon_7402,245.7454629
loss,Lagoon_7402,48.05848469
gain,Lagoon_742,2.900051133
loss,Lagoon_742,135.5640188
gain,Lagoon_7421,184.0580343
loss,Lagoon_7421,107.1757594
gain,Lagoon_7502,21.42013446
loss,Lagoon_7502,519.5940713
gain,Lagoon_7509,17.03839114
loss,Lagoon_7509,580.9623964
gain,Lagoon_7517,7.375495141
loss,Lagoon_7517,49.47135034
gain,Lagoon_7540,3.461870778
loss,Lagoon_7540,12.9331022
gain,Lagoon_7559,0.297936056
loss,Lagoon_7559,5.64376098
gain,Lagoon_7572,4.001037122
loss,Lagoon_7572,14.68575334
gain,Lagoon_7575,1.153047096
loss,Lagoon_7575,24.96953906
loss,Lagoon_7585,0.059473788
gain,Lagoon_7592,68.70348089
loss,Lagoon_7592,37.37576745
gain,Lagoon_7600,9.038611801
loss,Lagoon_7600,169.1168361
gain,Lagoon_7604,5.934724804
loss,Lagoon_7604,216.0478379
gain,Lagoon_7606,132.7672232
loss,Lagoon_7606,177.5069271
gain,Lagoon_7608,53.14730042
loss,Lagoon_7608,160.922555
gain,Lagoon_7610,115.51728
loss,Lagoon_7610,263.305389
gain,Lagoon_7611,6.480217569
loss,Lagoon_7611,3.586989222
gain,Lagoon_7623,259.9264209
loss,Lagoon_7623,373.9758613
gain,Lagoon_7625,61.94571872
loss,Lagoon_7625,113.209637
gain,Lagoon_7630,11.17610518
loss,Lagoon_7630,15.27355966
gain,Lagoon_7631,170.0256471
loss,Lagoon_7631,239.4005258
gain,Lagoon_7636,170.3816382
loss,Lagoon_7636,203.5266921
gain,Lagoon_7645,148.5683161
loss,Lagoon_7645,205.1250183
gain,Lagoon_7648,26.9071996
loss,Lagoon_7648,48.66717294
gain,Lagoon_7649,30.90699407
loss,Lagoon_7649,110.6273276
gain,Lagoon_7669,69.1695975
loss,Lagoon_7669,195.6825869
gain,Lagoon_7670,27.40348573
loss,Lagoon_7670,65.5083231
gain,Lagoon_7673,145.0374152
loss,Lagoon_7673,184.3116881
gain,Lagoon_7675,102.7141341
loss,Lagoon_7675,131.1278803
gain,Lagoon_7676,441.1469681
loss,Lagoon_7676,693.6409909
gain,Lagoon_7692,78.12303067
loss,Lagoon_7692,59.61832935
gain,Lagoon_7694,314.0150067
loss,Lagoon_7694,959.0820886
gain,Lagoon_7704,4.450929823
loss,Lagoon_7704,5.084765902
gain,Lagoon_7706,7.254200332
loss,Lagoon_7706,10.74690328
gain,Lagoon_7708,39.15185186
loss,Lagoon_7708,31.1009783
gain,Lagoon_7722,57.48965374
loss,Lagoon_7722,88.95869337
gain,Lagoon_7725,1180.575893
loss,Lagoon_7725,982.9642583
gain,Lagoon_7731,236.4702003
loss,Lagoon_7731,662.2321421
gain,Lagoon_7738,117.2045648
loss,Lagoon_7738,283.5376138
gain,Lagoon_7758,4.183454903
loss,Lagoon_7758,17.07739773
gain,Lagoon_7806,1.273922041
loss,Lagoon_7806,0.405338374
gain,Lagoon_7855,5.757792146
loss,Lagoon_7855,56.87936217
gain,Lagoon_7929,5.807018582
loss,Lagoon_7929,17.93592474
gain,Lagoon_7955,419.436355
loss,Lagoon_7955,6059.775924
gain,Lagoon_7963,192.8334198
loss,Lagoon_7963,1866.246663
gain,Lagoon_80000,0.060484414
loss,Lagoon_80000,0.482807029
gain,Lagoon_80001,3.429248926
loss,Lagoon_80001,0.876490671
loss,Lagoon_80002,0.607452347
gain,Lagoon_80005,12.55023754
loss,Lagoon_80005,20.49855907
gain,Lagoon_80006,1.214339772
loss,Lagoon_80006,0.242868523
gain,Lagoon_80007,3.052129422
loss,Lagoon_80007,6.567325523
gain,Lagoon_80008,1.381867662
loss,Lagoon_80008,7.828397542
gain,Lagoon_80009,25.24501914
loss,Lagoon_80009,10.6877718
gain,Lagoon_80010,5.093061293
loss,Lagoon_80010,8.91285625
gain,Lagoon_80011,55.10715368
loss,Lagoon_80011,18.09755651
gain,Lagoon_80013,12.41269308
gain,Lagoon_80015,2.341378489
loss,Lagoon_80015,3.782232053
gain,Lagoon_80016,0.421274489
loss,Lagoon_80016,0.782372814
gain,Lagoon_80017,0.361067753
loss,Lagoon_80017,0.421246138
gain,Lagoon_80018,2.829233003
loss,Lagoon_80018,2.588403489
gain,Lagoon_80019,1.745687959
loss,Lagoon_80019,1.324309221
gain,Lagoon_80021,9.169595335
loss,Lagoon_80021,0.120653336
gain,Lagoon_80022,7.904809234
loss,Lagoon_80022,1.448196299
gain,Lagoon_80026,7.714356952
loss,Lagoon_80026,85.96739119
gain,Lagoon_80034,22.74992721
loss,Lagoon_80034,132.6072329
gain,Lagoon_80044,4.524517723
loss,Lagoon_80044,13.5695902
gain,Lagoon_80045,13.58133863
loss,Lagoon_80045,184.4627262
gain,Lagoon_8046,1.886991761
loss,Lagoon_8046,3.976963197
gain,Lagoon_8049,41.43112415
loss,Lagoon_8049,292.6048494
gain,Lagoon_8070,570.863033
loss,Lagoon_8070,5070.772041
gain,Lagoon_8078,22.48077255
loss,Lagoon_8078,7.486702026
gain,Lagoon_8082,5.594650269
loss,Lagoon_8082,7.705055613
gain,Lagoon_8088,3.666420398
loss,Lagoon_8088,115.0770782
gain,Lagoon_8092,1.943411203
loss,Lagoon_8092,2.053182794
gain,Lagoon_8095,38.38045056
loss,Lagoon_8095,84.74036778
gain,Lagoon_8102,5.329984281
loss,Lagoon_8102,17.06406128
gain,Lagoon_8103,240.3561774
loss,Lagoon_8103,3221.956579
gain,Lagoon_8110,42.31334316
loss,Lagoon_8110,233.780344
gain,Lagoon_8111,0.795471697
loss,Lagoon_8111,7.933820306
gain,Lagoon_8118,77.82361826
loss,Lagoon_8118,658.9862945
gain,Lagoon_8129,591.7944807
loss,Lagoon_8129,701.0092775
gain,Lagoon_8131,141.1088111
loss,Lagoon_8131,1046.21807
gain,Lagoon_8132,21.41900921
loss,Lagoon_8132,209.4712581
gain,Lagoon_8136,8.58561066
loss,Lagoon_8136,112.2273725
gain,Lagoon_8140,31.28745871
loss,Lagoon_8140,207.2905083
gain,Lagoon_8141,115.605508
loss,Lagoon_8141,536.3087654
gain,Lagoon_8144,65.82276749
loss,Lagoon_8144,421.6056381
gain,Lagoon_8147,74.34291899
loss,Lagoon_8147,357.5612977
gain,Lagoon_8158,117.0011083
loss,Lagoon_8158,1364.757293
gain,Lagoon_8159,136.7000043
loss,Lagoon_8159,337.77021
gain,Lagoon_8208,308.6508036
loss,Lagoon_8208,1221.576542
gain,Lagoon_8211,21.81321281
loss,Lagoon_8211,95.53701434
gain,Lagoon_8214,8.485436962
loss,Lagoon_8214,55.81666016
gain,Lagoon_8254,104.7931015
loss,Lagoon_8254,189.0741022
gain,Lagoon_8296,2240.433973
loss,Lagoon_8296,9749.19416
gain,Lagoon_8312,293.641061
loss,Lagoon_8312,717.7545871
gain,Lagoon_8318,6.91409691
loss,Lagoon_8318,26.21808062
gain,Lagoon_8323,4.916962091
loss,Lagoon_8323,30.87615009
gain,Lagoon_8324,2.119187816
loss,Lagoon_8324,1.513971361
gain,Lagoon_8338,2885.911638
loss,Lagoon_8338,15349.78995
gain,Lagoon_8339,53.60605656
loss,Lagoon_8339,44.5691092
gain,Lagoon_8345,21.33323613
loss,Lagoon_8345,86.56153578
gain,Lagoon_8367,0.883755605
loss,Lagoon_8367,57.69946964
gain,Lagoon_8377,953.8400709
loss,Lagoon_8377,1573.705738
gain,Lagoon_8402,1205.653606
loss,Lagoon_8402,2434.247815
gain,Lagoon_8405,45.9735528
loss,Lagoon_8405,2063.924157
gain,Lagoon_8414,659.7924214
loss,Lagoon_8414,2897.80635
gain,Lagoon_8440,2199.472194
loss,Lagoon_8440,6929.635429
gain,Lagoon_8453,1996.004314
loss,Lagoon_8453,295.7955408
gain,Lagoon_8458,881.0393136
loss,Lagoon_8458,2439.771419
gain,Lagoon_8474,711.4174917
loss,Lagoon_8474,612.6369434
gain,Lagoon_8475,425.9493383
loss,Lagoon_8475,21.36070202
gain,Lagoon_8480,107.7335313
loss,Lagoon_8480,679.2013924
gain,Lagoon_8481,1.295670051
loss,Lagoon_8481,41.82601713
gain,Lagoon_8490,242.4444947
loss,Lagoon_8490,1336.544088
gain,Lagoon_8509,55.6128368
loss,Lagoon_8509,14.31505909
gain,Lagoon_8512,140.1237167
loss,Lagoon_8512,1271.361832
gain,Lagoon_8513,37.83300261
loss,Lagoon_8513,241.1061859
gain,Lagoon_8518,158.9027881
loss,Lagoon_8518,28.18936984
gain,Lagoon_8553,90.16205949
loss,Lagoon_8553,217.2876515
loss,Lagoon_8558,0.054416665
gain,Lagoon_8560,124.9463597
loss,Lagoon_8560,38.53394819
gain,Lagoon_8566,88.64749618
loss,Lagoon_8566,36.59943756
gain,Lagoon_8567,18.91195863
loss,Lagoon_8567,144.1709693
gain,Lagoon_8577,242.2276562
loss,Lagoon_8577,78.07040024
gain,Lagoon_8578,0.10872346
loss,Lagoon_8578,3.761018874
gain,Lagoon_8582,32.3505161
loss,Lagoon_8582,17.3027335
gain,Lagoon_8583,66.93825762
loss,Lagoon_8583,1049.527804
gain,Lagoon_8585,224.6329266
loss,Lagoon_8585,108.3364936
gain,Lagoon_8591,13.27450488
loss,Lagoon_8591,51.50708691
gain,Lagoon_8593,548.9714967
loss,Lagoon_8593,196.4021983
gain,Lagoon_8602,139.9048936
loss,Lagoon_8602,108.0512543
gain,Lagoon_8607,0.485210693
loss,Lagoon_8607,14.11912183
gain,Lagoon_8613,329.5896874
loss,Lagoon_8613,53.08522681
gain,Lagoon_8658,60.06445816
loss,Lagoon_8658,179.2210976
gain,Lagoon_8687,34.59560494
loss,Lagoon_8687,109.9828369
gain,Lagoon_8712,0.27852627
loss,Lagoon_8712,0.280459225
gain,Lagoon_880,3.348485613
loss,Lagoon_880,38.46283432
gain,Lagoon_950,24.37711192
loss,Lagoon_950,87.3954823
gain,OpenCoast_40001,0.56923073
loss,OpenCoast_40001,2.561475275
gain,OpenCoast_40002,2.45120646
loss,OpenCoast_40002,8.212568392
loss,OpenCoast_40004,15.26888479
gain,OpenCoast_40007,8.72661421
loss,OpenCoast_40007,0.969617235
gain,OpenCoast_40008,9.84617102
loss,OpenCoast_40008,15.49691729
gain,OpenCoast_40009,0.058015754
loss,OpenCoast_40009,5.163357691
gain,OpenCoast_40011,0.179258374
loss,OpenCoast_40011,0.584696477
loss,OpenCoast_40013,0.059474606
gain,OpenCoast_40017,0.792544594
loss,OpenCoast_40017,4.075983226
gain,OpenCoast_40018,0.600401523
loss,OpenCoast_40018,1.321360329
loss,OpenCoast_40019,0.539745226
loss,OpenCoast_40022,1.192631133
gain,OpenCoast_40025,0.181927931
loss,OpenCoast_40025,0.483736177
gain,OpenCoast_40026,0.285926686
loss,OpenCoast_40026,1.038699248
gain,OpenCoast_40027,0.164863897
loss,OpenCoast_40027,6.113369777
loss,OpenCoast_40030,1.871268305
gain,OpenCoast_40033,3.488551541
loss,OpenCoast_40033,0.57186885
loss,OpenCoast_40036,2.104538654
gain,OpenCoast_40038,0.24285569
loss,OpenCoast_40038,1.214267107
gain,OpenCoast_40039,12.09494857
loss,OpenCoast_40039,13.48328548
loss,OpenCoast_40042,1.104169645
gain,OpenCoast_40046,6.517556203
loss,OpenCoast_40046,7.697610547
gain,OpenCoast_40047,0.295371458
loss,OpenCoast_40047,2.244832474
gain,OpenCoast_40050,1.195003663
loss,OpenCoast_40050,10.59931931
gain,OpenCoast_40051,0.060701725
loss,OpenCoast_40051,0.713313912
gain,OpenCoast_40055,2.844153314
loss,OpenCoast_40055,0.870502574
gain,OpenCoast_40057,0.172195822
loss,OpenCoast_40058,0.226498559
gain,OpenCoast_40059,0.118096114
loss,OpenCoast_40059,0.177152465
gain,OpenCoast_40061,7.745452202
loss,OpenCoast_40061,2.329369794
gain,OpenCoast_40064,2.72134476
loss,OpenCoast_40064,1.419833258
loss,OpenCoast_40065,11.79627608
gain,OpenCoast_40067,1.64567557
loss,OpenCoast_40067,21.46496856
gain,OpenCoast_40068,5.225680349
loss,OpenCoast_40068,0.929015177
gain,OpenCoast_40069,0.29508578
loss,OpenCoast_40069,0.177048077
loss,OpenCoast_40070,0.059151598
loss,OpenCoast_40072,0.006219055
gain,OpenCoast_40073,3.304056083
loss,OpenCoast_40073,1.623056436
gain,OpenCoast_40078,1.259700674
loss,OpenCoast_40078,1.633701139
loss,OpenCoast_40082,0.116316678
gain,OpenCoast_40086,0.241664308
loss,OpenCoast_40086,6.382323707
gain,OpenCoast_40087,0.060696086
loss,OpenCoast_40087,1.290586596
loss,OpenCoast_40088,0.903941154
gain,OpenCoast_40089,2.766336421
loss,OpenCoast_40089,1.323035888
gain,OpenCoast_40090,1.257078991
loss,OpenCoast_40090,3.112728517
gain,OpenCoast_40091,0.666898278
loss,OpenCoast_40091,2.54620664
loss,OpenCoast_40092,0.769420147
loss,OpenCoast_40105,0.242324625
gain,OpenCoast_40106,4.96687337
loss,OpenCoast_40106,2.650490516
gain,OpenCoast_40108,0.387471785
loss,OpenCoast_40108,0.521549552
gain,OpenCoast_40111,0.345028829
loss,OpenCoast_40111,7.054412675
gain,OpenCoast_40119,10.23778667
loss,OpenCoast_40119,7.734222704
loss,OpenCoast_40123,84.03354089
loss,OpenCoast_40131,1.032962757
loss,OpenCoast_40137,1.047962193
gain,OpenCoast_40140,0.607576409
loss,OpenCoast_40140,5.103226504
gain,OpenCoast_40145,0.182356764
loss,OpenCoast_40145,0.35558557
gain,OpenCoast_40150,0.120813419
loss,OpenCoast_40150,0.785289392
loss,OpenCoast_40151,2.307977076
gain,OpenCoast_40157,0.906059229
loss,OpenCoast_40157,1.630905119
gain,OpenCoast_40158,0.060474576
loss,OpenCoast_40163,1.698777108
loss,OpenCoast_40171,1.90276527
loss,OpenCoast_40172,3.64403534
gain,OpenCoast_40174,0.303386193
loss,OpenCoast_40174,0.30339187
loss,OpenCoast_40175,0.006516583
gain,OpenCoast_40176,0.693581307
loss,OpenCoast_40176,1.952316367
gain,OpenCoast_40183,13.7408783
loss,OpenCoast_40183,31.66565886
gain,OpenCoast_40184,0.364493776
loss,OpenCoast_40184,12.33201196
gain,OpenCoast_40185,3.992820327
loss,OpenCoast_40185,17.38459069
gain,OpenCoast_40186,2.284396386
loss,OpenCoast_40186,9.594389145
gain,OpenCoast_40187,0.154500633
loss,OpenCoast_40187,0.213565958
gain,OpenCoast_40189,3.281607079
loss,OpenCoast_40189,2.551198923
gain,OpenCoast_40192,12.91531355
loss,OpenCoast_40192,22.62706505
loss,OpenCoast_40195,4.319185951
gain,OpenCoast_40197,0.82763649
loss,OpenCoast_40197,1.89001857
gain,OpenCoast_40200,1.488246648
gain,OpenCoast_40203,1.435588456
loss,OpenCoast_40203,2.526645029
loss,OpenCoast_40205,0.170212363
loss,OpenCoast_40209,0.793237018
gain,OpenCoast_40210,0.111094356
loss,OpenCoast_40210,1.377596776
gain,OpenCoast_40212,0.537054198
loss,OpenCoast_40212,2.143856185
gain,OpenCoast_40218,1.362744738
loss,OpenCoast_40218,1.689954667
loss,OpenCoast_40225,0.729082093
gain,OpenCoast_40228,0.674937642
loss,OpenCoast_40228,1.34824895
loss,OpenCoast_40231,7.086568826
gain,OpenCoast_40233,8.611729095
loss,OpenCoast_40233,17.63662139
loss,OpenCoast_40234,0.168062626
gain,OpenCoast_40238,17.24873537
loss,OpenCoast_40238,23.90069754
gain,OpenCoast_40249,0.060294421
loss,OpenCoast_40249,0.060294879
gain,OpenCoast_40250,3.107159461
loss,OpenCoast_40250,11.19754481
gain,OpenCoast_40251,0.975195513
loss,OpenCoast_40251,1.439614248
gain,OpenCoast_40256,2.023474823
loss,OpenCoast_40256,2.04293514
loss,OpenCoast_40257,0.422635982
gain,OpenCoast_40258,1.034631703
loss,OpenCoast_40258,0.059207733
loss,OpenCoast_40260,11.37946516
gain,OpenCoast_40261,1.735217995
loss,OpenCoast_40261,1.209375897
loss,OpenCoast_40262,0.503592851
loss,OpenCoast_40263,2.165661266
loss,OpenCoast_40264,0.314354699
gain,OpenCoast_40265,0.109494948
loss,OpenCoast_40265,2.497346876
gain,OpenCoast_60001,283.0102609
loss,OpenCoast_60001,475.1874019
gain,OpenCoast_60002,9.606879577
loss,OpenCoast_60002,7.924268126
gain,OpenCoast_60003,135.6165323
loss,OpenCoast_60003,229.8033389
gain,OpenCoast_60005,72.98803797
loss,OpenCoast_60005,38.00204275
gain,OpenCoast_60008,112.5099211
loss,OpenCoast_60008,23.10923586
gain,OpenCoast_60009,0.146952095
loss,OpenCoast_60009,0.582981519
gain,OpenCoast_60010,1.911739241
loss,OpenCoast_60010,0.882328242
gain,OpenCoast_60011,91.46462032
loss,OpenCoast_60011,54.76202429
gain,OpenCoast_60012,45.36661312
loss,OpenCoast_60012,38.73366002
gain,OpenCoast_60015,3.075708329
loss,OpenCoast_60015,8.879637237
gain,OpenCoast_60016,3.788203231
loss,OpenCoast_60016,1.445338328
gain,OpenCoast_60019,1.864849432
loss,OpenCoast_60019,0.195646719
gain,OpenCoast_60020,105.8150532
loss,OpenCoast_60020,13.63450588
gain,OpenCoast_60021,16.0194775
loss,OpenCoast_60021,32.22420865
gain,OpenCoast_60022,8.937090657
loss,OpenCoast_60022,5.821372873
gain,OpenCoast_60024,24.22537742
